SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.7311547295886408,0.13718939235748592,0.05001044059302569,0.04092712466068073,0.000522029651284193,0.03205262058884945,0.008143662560033411,83.8776000823975,2.4828587149981667,3.339336216829418e-06,1013.2884299999992,1270.418999999998
0.7286043945018561,0.12842379853516606,0.06401123708237183,0.020868867261964484,0.011337413464432627,0.0395304504866058,0.007223838667603091,81.59679991658533,2.497197802102301,3.4421608205392906e-06,1000.154359999999,1270.7937299999976
0.7231173955935547,0.1454565384193796,0.06719280938287844,0.024662939822426833,0.0002192261317549052,0.03737805546421133,0.0019730351857941467,82.71399995930993,2.4905432421378304,3.3284614937547775e-06,1006.6854740476176,1269.909023333331
0.7553045497730392,0.12361448326823603,0.050353636651535943,0.03409690699883881,0.0038002744642668634,0.032619022484957245,0.00021112635912593687,81.09939972686766,2.446943390404979,3.329064390119379e-06,1007.905606666665,1270.373669999998
0.7390799746782021,0.1347330660476894,0.0401983540831399,0.03418442709432369,0.01983540831399029,0.0318632622916227,0.00010550749103186326,84.24720021057135,2.476755813986858,3.303250401079787e-06,1010.7704633333325,1270.4558999999983
0.7233044365119837,0.13003569607343193,0.0661907190209077,0.03977562468128506,0.004283528811830698,0.032432432432432434,0.003977562468128505,83.57980014038088,2.4907785874410475,3.4021274477178013e-06,1009.558466666666,1271.1231499999976
0.7285443101208913,0.13727645119392548,0.042861424717754025,0.03267059646318314,0.021280847237486265,0.0327705065441103,0.004595863722649616,83.63620008850104,2.4940136410586042,3.371657855871285e-06,1006.7597899999994,1270.1170499999982
0.7452998634597207,0.12824283163533243,0.037916185274656025,0.026572838987501315,0.028043272765465817,0.032349543115218996,0.001575464762104821,83.33559999084477,2.485369457382493,3.4055892049540097e-06,1007.0899216666654,1269.7863499999987
0.7280790163273534,0.1322314049586777,0.05956460391050191,0.02136665994759121,0.016730497883491232,0.03215077605321507,0.009877040919169522,83.50940000915533,2.494891714735428,3.477690226571762e-06,1008.5552833333327,1270.4353999999978
0.7232926568186684,0.13626632412759582,0.047206165703275536,0.0381074716334832,0.010704345964461572,0.04281738385784629,0.0016056518946692359,82.29360006713873,2.495455368891955,3.325879908258432e-06,1000.0749533333325,1269.9466399999974
0.7429218573046433,0.13517965613095853,0.04077010192525482,0.021723463399567593,0.022753011427983118,0.03582827138886029,0.0008236384227324206,83.17420014953619,2.4900026951503755,3.334232299567278e-06,1002.3496949999992,1270.1221499999983
0.7382660381225662,0.13537610166017627,0.041401926624308256,0.02193072350891576,0.022750563640090184,0.03853248616519779,0.0017421602787456446,83.1522001495362,2.4896596950006487,3.3240245587706816e-06,1001.7169549999992,1270.1465499999983
0.7281493639720968,0.1273081657775954,0.06391054575297497,0.038982355354944605,0.010155929421419779,0.031185884283955682,0.00030775543701272055,82.93979997253423,2.4920690455942687,3.4515675968884498e-06,1009.1995074999992,1271.0732899999975
0.7187404463466829,0.13441353306837864,0.06532151227962905,0.03729746254967899,0.008763884642820746,0.031692652603688976,0.003770508509120554,83.39116671752932,2.5012106342613705,3.436977236364046e-06,1005.3112974999993,1270.1135499999973
0.7227424389193844,0.13281670433753096,0.06823807986223226,0.0308901087073512,0.004735765794855237,0.03993111613389302,0.0006457862447529867,82.09959996541343,2.4962278799307343,3.4079449656076423e-06,1000.6031433333324,1270.4126899999976
0.7410414636786835,0.1350005413012883,0.053372307026090714,0.029446790083360395,0.0053047526253112475,0.034101981162715164,0.0017321641225506116,82.59560006713869,2.484763065532049,3.3334146997640442e-06,1003.8409499999991,1270.5300899999975
0.738230563002681,0.13233243967828417,0.05254691689008043,0.03088471849865952,0.006863270777479893,0.034423592493297586,0.004718498659517427,82.66080003356936,2.4847337893529735,3.3564418829489444e-06,1003.6106499999993,1270.5566899999978
0.7302214367397859,0.1343174966212704,0.045015074332051146,0.025158540388813804,0.01881692483626157,0.038777419690196484,0.007693107391620751,82.96000013732917,2.492685551038186,3.3693953262362194e-06,1000.8192599999991,1270.016149999998
0.7516934801016087,0.12563505503810327,0.03503386960203217,0.021909398814563923,0.017993226079593562,0.04011430990685859,0.007620660457239626,79.86519976043701,2.4523743157555793,3.3183757105700617e-06,997.3214899999984,1270.2352799999978
0.7306446557308537,0.13321492007104796,0.04325566816424616,0.028523665238742037,0.01609027269877756,0.03886741197367046,0.009403406122662208,82.73320013427741,2.488831551283995,3.3439054139511527e-06,999.3899699999993,1269.9980899999982
0.7309459177281268,0.12810607642514094,0.07005637920233869,0.021716433493422425,0.004071831280016704,0.04332846105658801,0.0017749008143662557,81.10219983418784,2.4936955407660535,3.4357830688031047e-06,1000.1883999999988,1270.3476299999975
0.731071829978543,0.13793808112802697,0.04434453867375089,0.023909267395524677,0.027689792581996525,0.031981199550424035,0.0030652906917339327,83.9380001068116,2.491659728149176,3.426033272796954e-06,1010.1289066666657,1270.3497499999987
0.7214907838768484,0.12689892647356696,0.0643103099048005,0.04294105732226049,0.010836540409155358,0.03200324083451489,0.001519141178853555,82.88199995422369,2.4961122183677884,3.4221322143257214e-06,1006.7072724999988,1269.8086899999976
