SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.3917391739173917,0.1704170417041704,0.3754375437543754,0.0624062406240624,0.0,0.0,0.0,,,7.196115653355912e-06,,
0.4036,0.1664,0.391,0.039,0.0,0.0,0.0,,,7.2784826813379924e-06,,
0.392,0.169,0.3844,0.0546,0.0,0.0,0.0,,,7.206754132334389e-06,,
0.3835,0.1703,0.384,0.0622,0.0,0.0,0.0,,,7.263900960032144e-06,,
0.3953,0.1663,0.3994,0.039,0.0,0.0,0.0,,,7.273634310468042e-06,,
0.3867,0.1676,0.3989,0.0467999999999999,0.0,0.0,0.0,,,7.262683249219263e-06,,
0.3954999999999999,0.1649,0.4084,0.0312,0.0,0.0,0.0,,,7.0373568433125865e-06,,
0.335,0.0576999999999999,0.0902999999999999,0.517,0.0,0.0,0.0,,,6.617833300272627e-06,,
0.3252,0.052,0.0803999999999999,0.5424,0.0,0.0,0.0,,,6.784683304468793e-06,,
0.419041904190419,0.1104110411041104,0.1777177717771777,0.2928292829282928,0.0,0.0,0.0,,,5.914306325785318e-06,,
0.4664999999999999,0.1474,0.2312999999999999,0.1548,0.0,0.0,0.0,,,6.4986416664123476e-06,,
0.4604,0.1531,0.2305,0.156,0.0,0.0,0.0,,,6.4688583310445105e-06,,
0.4648464846484648,0.1607160716071607,0.2381238123812381,0.1363136313631363,0.0,0.0,0.0,,,6.07394831148783e-06,,
0.4423,0.1659,0.226,0.1658,0.0,0.0,0.0,,,6.360618336995438e-06,,
0.4724,0.1419,0.2319999999999999,0.1537,0.0,0.0,0.0,,,6.597108332316074e-06,,
0.495,0.1586,0.2652,0.0812,0.0,0.0,0.0,,,6.207299483889625e-06,,
0.4813,0.1543,0.2579,0.1065,0.0,0.0,0.0,,,6.106197172564551e-06,,
0.4654,0.1536,0.2494,0.1316,0.0,0.0,0.0,,,5.961727667617798e-06,,
0.4526452645264526,0.1495149514951495,0.2425242524252425,0.1553155315531553,0.0,0.0,0.0,,,6.573774995168047e-06,,
0.4472447244724472,0.1563156315631563,0.2395239523952395,0.1569156915691569,0.0,0.0,0.0,,,6.578734984715776e-06,,
0.4243,0.1846999999999999,0.2273,0.1637,0.0,0.0,0.0,,,6.032561687088012e-06,,
0.3256,0.0501999999999999,0.0914,0.5328,0.0,0.0,0.0,,,6.827983317057295e-06,,
0.3117311731173117,0.0496049604960496,0.0902090209020902,0.5484548454845485,0.0,0.0,0.0,,,6.804783327738446e-06,,
0.3257,0.0528,0.096,0.5255,0.0,0.0,0.0,,,6.776983307520551e-06,,
0.3234,0.054,0.0981,0.5245000000000001,0.0,0.0,0.0,,,6.718683308283491e-06,,
0.3812,0.0822,0.1494,0.3872,0.0,0.0,0.0,,,6.000497974777223e-06,,
0.4592,0.1268999999999999,0.2307999999999999,0.1830999999999999,0.0,0.0,0.0,,,6.411228338241572e-06,,
0.5754424557544245,0.0924907509249075,0.1793820617938206,0.0623937606239376,0.0,0.0902909709029097,0.0,,,5.136248805545625e-06,,
0.5560112022404481,0.0893178635727145,0.0866173234646929,0.1808361672334466,0.0,0.0872174434886977,0.0,,,4.472410439482191e-06,,
0.5424,0.0533,0.0,0.4043,0.0,0.0,0.0,,,5.191849995613096e-06,,
0.4864,0.0521,0.0,0.4614999999999999,0.0,0.0,0.0,,,6.4505032768249516e-06,,
0.4328,0.051,0.0,0.5162,0.0,0.0,0.0,,,6.5144399483998626e-06,,
0.5869586958695869,0.0576057605760576,0.2096209620962096,0.1458145814581458,0.0,0.0,0.0,,,6.283513333066303e-06,,
0.4857485748574858,0.0572057205720572,0.3122312231223122,0.1448144814481448,0.0,0.0,0.0,,,7.71381999969483e-06,,
0.5202,0.0557,0.1013,0.282,0.0,0.0408,0.0,,,6.6076366558074966e-06,,
