SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.4147999999999999,0.1528,0.2778,0.1546,0.0,0.0,0.0,97.0999984741211,2.850763846153304,6.186345023218791e-06,1036.1379999999983,1130.399999999998
0.4453,0.1968,0.3579,0.0,0.0,0.0,0.0,99.68000030517578,2.7705263679424923,6.562130229187008e-06,1063.9779999999985,1149.139999999998
0.4352,0.1923,0.2914,0.0810999999999999,0.0,0.0,0.0,97.27999877929688,2.760618686477343,6.193919961547855e-06,1035.4946666666651,1156.649999999998
0.4255,0.188,0.2279,0.1586,0.0,0.0,0.0,96.7999984741211,2.8503551393577027,5.970014172299701e-06,1041.5419999999986,1147.0299999999982
0.4121,0.0911,0.4968,0.0,0.0,0.0,0.0,93.4800018310547,2.885233486739416,9.046691909160311e-06,995.8899999999988,1109.6399999999983
0.4034000000000001,0.0891,0.4323,0.0752,0.0,0.0,0.0,93.92000122070311,2.888699998855591,8.333628927103677e-06,983.4499999999988,1095.9899999999982
0.3951,0.0873,0.3704,0.1472,0.0,0.0,0.0,96.33999938964844,2.8937899649143217,7.805427135467533e-06,984.7499999999986,1086.3899999999983
0.4226422642264226,0.1245124512451245,0.4528452845284529,0.0,0.0,0.0,0.0,93.5000015258789,2.870326640089353,7.305784041377476e-06,1010.0399999999986,1125.5699999999981
0.4135413541354136,0.1218121812181218,0.3876387638763876,0.077007700770077,0.0,0.0,0.0,96.82000122070312,2.853602832555771,7.788173014322914e-06,1007.0799999999988,1124.5299999999982
1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11999969482422,2.203000068664551,4.759186387871155e-07,1324.5052652776355,1852.2699999999968
0.5,0.0,0.5,0.0,0.0,0.0,0.0,93.3,2.9040000438690186,9.285800036112469e-06,922.479999999999,1131.949999999998
0.5,0.25,0.25,0.0,0.0,0.0,0.0,97.0,2.700000047683716,4.182129942576088e-06,1064.3379999999984,1215.4599999999978
1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11999969482422,2.20199990272522,1.202000045776367e-06,1324.5052652776355,1852.2699999999968
1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11999969482422,2.2049999237060547,4.759186387871155e-07,1324.5052652776355,1852.2699999999968
0.3696,0.1556,0.3961,0.0787,0.0,0.0,0.0,98.9199996948242,2.893323905269305,7.558983122253416e-06,1054.757666666665,1113.1799999999982
0.3616361636163616,0.1522152215221522,0.3321332133213321,0.154015401540154,0.0,0.0,0.0,97.23999938964845,2.8863686405817663,6.964853850173952e-06,1035.2453333333317,1103.1299999999983
0.3792999999999999,0.1916,0.3483,0.0808,0.0,0.0,0.0,100.8,2.8612724609375,6.971587840143836e-06,1035.1646666666652,1130.089999999998
0.3709,0.1873,0.2838,0.158,0.0,0.0,0.0,97.57999877929689,2.8820166120926536,6.08560834566752e-06,1041.5419999999986,1111.6099999999983
