SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.4667,0.055,0.2,0.2783,0.0,0.0,0.0,,,,,
0.4973497349734973,0.0879087908790879,0.26642664266426647,0.14831483148314833,0.0,0.0,0.0,,,,,
0.47740000000000005,0.08439999999999999,0.1535,0.2847,0.0,0.0,0.0,,,,,
0.5096,0.1201,0.2184,0.1519,0.0,0.0,0.0,,,,,
0.4989,0.1176,0.1604,0.2231,0.0,0.0,0.0,,,,,
0.48869999999999997,0.1152,0.1047,0.2914,0.0,0.0,0.0,,,,,
0.4789,0.11289999999999999,0.0513,0.3569,0.0,0.0,0.0,,,,,
0.5341,0.1574,0.22890000000000005,0.0796,0.0,0.0,0.0,,,,,
0.5112511251125113,0.15061506150615062,0.10951095109510951,0.22862286228622863,0.0,0.0,0.0,,,,,
0.5549445055494451,0.2224777522247775,0.0,0.22257774222577742,0.0,0.0,0.0,,,,,
0.6478,0.106,0.09449999999999999,0.1517,0.0,0.0,0.0,,,,,
0.48710000000000003,0.015,0.3577,0.1402,0.0,0.0,0.0,,,,,
0.5945,0.0379,0.22390000000000002,0.1437,0.0,0.0,0.0,,,,,
0.5838,0.0791,0.18899999999999997,0.1481,0.0,0.0,0.0,,,,,
0.4927,0.030299999999999997,0.33509999999999995,0.1419,0.0,0.0,0.0,,,,,
0.4989,0.046,0.3114,0.1437,0.0,0.0,0.0,,,,,
0.47840000000000005,0.0513,0.3262,0.1441,0.0,0.0,0.0,,,,,
0.622,0.1189,0.10619999999999999,0.15289999999999998,0.0,0.0,0.0,,,,,
0.5737,0.1054,0.17,0.1509,0.0,0.0,0.0,,,,,
0.5909409059094091,0.1454854514548545,0.1080891910808919,0.15548445155484453,0.0,0.0,0.0,,,,,
0.5721,0.1522,0.1197,0.156,0.0,0.0,0.0,,,,,
0.4904,0.16519999999999999,0.1877,0.1567,0.0,0.0,0.0,,,,,
0.49800000000000005,0.18660000000000002,0.15630000000000002,0.15910000000000002,0.0,0.0,0.0,,,,,
0.4525,0.1067,0.2909,0.1499,0.0,0.0,0.0,,,,,
0.46259999999999996,0.1363,0.24780000000000002,0.1533,0.0,0.0,0.0,,,,,
0.4686,0.025099999999999997,0.3652,0.1411,0.0,0.0,0.0,,,,,
0.42469999999999997,0.025,0.4096,0.1407,0.0,0.0,0.0,,,,,
0.4336,0.051100000000000007,0.37170000000000003,0.1436,0.0,0.0,0.0,,,,,
0.4429,0.0783,0.3321,0.1467,0.0,0.0,0.0,,,,,
0.43579999999999997,0.0981,0.3173,0.14880000000000002,0.0,0.0,0.0,,,,,
0.38503850385038507,0.037803780378037805,0.43544354435443544,0.1417141714171417,0.0,0.0,0.0,,,,,
0.3973397339733973,0.078007800780078,0.37843784378437845,0.1462146214621462,0.0,0.0,0.0,,,,,
0.406,0.1063,0.3383,0.1494,0.0,0.0,0.0,,,,,
0.37770000000000004,0.06280000000000001,0.41509999999999997,0.1444,0.0,0.0,0.0,,,,,
0.36536346365363465,0.07179282071792821,0.41755824417558246,0.14528547145285473,0.0,0.0,0.0,,,,,
0.3520647935206479,0.07779222077792221,0.4243575642435756,0.1457854214578542,0.0,0.0,0.0,,,,,
0.35969999999999996,0.106,0.38539999999999996,0.1489,0.0,0.0,0.0,,,,,
0.3367,0.1058,0.40880000000000005,0.1487,0.0,0.0,0.0,,,,,
0.27097290270972907,0.11978802119788022,0.45965403459654036,0.14958504149585045,0.0,0.0,0.0,,,,,
0.5367536753675368,0.20172017201720174,0.1004100410041004,0.16111611161116113,0.0,0.0,0.0,,,,,
0.5196999999999999,0.2164,0.1013,0.16260000000000002,0.0,0.0,0.0,,,,,
0.5281,0.2394,0.0673,0.16519999999999999,0.0,0.0,0.0,,,,,
0.4213,0.11720000000000001,0.3107,0.1508,0.0,0.0,0.0,,,,,
0.4104,0.1209,0.3176,0.15109999999999998,0.0,0.0,0.0,,,,,
0.415,0.1359,0.2964,0.1527,0.0,0.0,0.0,,,,,
0.3677,0.1354,0.3447,0.1522,0.0,0.0,0.0,,,,,
0.376,0.16620000000000001,0.30210000000000004,0.1557,0.0,0.0,0.0,,,,,
0.32063206320632065,0.135013501350135,0.39263926392639265,0.15171517151715172,0.0,0.0,0.0,,,,,
0.3279,0.1656,0.35130000000000006,0.1552,0.0,0.0,0.0,,,,,
0.3354664533546645,0.19768023197680235,0.30806919308069197,0.15878412158784125,0.0,0.0,0.0,,,,,
0.2800719928007199,0.1650834916508349,0.40015998400159986,0.1546845315468453,0.0,0.0,0.0,,,,,
0.24097590240975905,0.14198580141985803,0.4652534746525348,0.15178482151784822,0.0,0.0,0.0,,,,,
0.23262326232623265,0.1645164516451645,0.44874487448744876,0.15411541154115413,0.0,0.0,0.0,,,,,
0.18760000000000002,0.1796,0.47740000000000005,0.15539999999999998,0.0,0.0,0.0,,,,,
0.4764,0.2688,0.08689999999999999,0.1679,0.0,0.0,0.0,,,,,
0.38106189381061895,0.024997500249975005,0.45365463453654636,0.14028597140285973,0.0,0.0,0.0,,,,,
0.3447,0.0508,0.4617,0.14279999999999998,0.0,0.0,0.0,,,,,
0.3071,0.0776,0.47,0.14529999999999998,0.0,0.0,0.0,,,,,
0.3104,0.09140000000000001,0.45130000000000003,0.1469,0.0,0.0,0.0,,,,,
0.33770000000000006,0.024900000000000002,0.4975,0.1399,0.0,0.0,0.0,,,,,
0.32270000000000004,0.0507,0.4841,0.1425,0.0,0.0,0.0,,,,,
0.28469999999999995,0.0774,0.49279999999999996,0.14509999999999998,0.0,0.0,0.0,,,,,
0.26800000000000007,0.1053,0.47870000000000007,0.14800000000000002,0.0,0.0,0.0,,,,,
0.22750000000000004,0.13410000000000002,0.48760000000000003,0.15080000000000002,0.0,0.0,0.0,,,,,
0.21760000000000004,0.1554,0.47400000000000003,0.15300000000000002,0.0,0.0,0.0,,,,,
0.6606000000000001,0.1324,0.052300000000000006,0.1547,0.0,0.0,0.0,,,,,
0.6435,0.11900000000000001,0.08439999999999999,0.1531,0.0,0.0,0.0,,,,,
0.6455000000000001,0.14600000000000002,0.05240000000000001,0.15610000000000002,0.0,0.0,0.0,,,,,
0.6127612761276128,0.1457145714571457,0.0858085808580858,0.1557155715571557,0.0,0.0,0.0,,,,,
0.6221,0.16670000000000001,0.053099999999999994,0.15810000000000002,0.0,0.0,0.0,,,,,
0.6286,0.18100000000000002,0.030699999999999998,0.1597,0.0,0.0,0.0,,,,,
0.5675,0.1948,0.077,0.1607,0.0,0.0,0.0,,,,,
0.519,0.2791,0.0325,0.16940000000000002,0.0,0.0,0.0,,,,,
0.5009500950095009,0.2952295229522952,0.0328032803280328,0.171017101710171,0.0,0.0,0.0,,,,,
0.20670000000000002,0.1489,0.49219999999999997,0.1522,0.0,0.0,0.0,,,,,
0.5617,0.1802,0.09910000000000001,0.159,0.0,0.0,0.0,,,,,
0.494,0.0926,0.2646,0.14880000000000002,0.0,0.0,0.0,,,,,
0.5337999999999999,0.2552,0.044,0.16699999999999998,0.0,0.0,0.0,,,,,
0.4292,0.1065,0.3146,0.1497,0.0,0.0,0.0,,,,,
0.3636,0.12050000000000001,0.3653,0.1506,0.0,0.0,0.0,,,,,
0.27390000000000003,0.13449999999999998,0.4403,0.15130000000000002,0.0,0.0,0.0,,,,,
0.2022,0.1192,0.5297,0.1489,0.0,0.0,0.0,,,,,
0.5733426657334266,0.0281971802819718,0.255974402559744,0.1424857514248575,0.0,0.0,0.0,,,,,
0.5621,0.0276,0.20079999999999998,0.2095,0.0,0.0,0.0,,,,,
0.5512448755124488,0.027097290270972903,0.14768523147685234,0.273972602739726,0.0,0.0,0.0,,,,,
0.5307999999999999,0.026099999999999998,0.047400000000000005,0.3957,0.0,0.0,0.0,,,,,
0.5992000000000001,0.058899999999999994,0.2675,0.07440000000000001,0.0,0.0,0.0,,,,,
0.5869586958695869,0.0576057605760576,0.20962096209620965,0.14581458145814583,0.0,0.0,0.0,,,,,
0.5751,0.0565,0.15410000000000001,0.2143,0.0,0.0,0.0,,,,,
0.5637436256374363,0.055394460553944605,0.10068993100689931,0.2801719828017198,0.0,0.0,0.0,,,,,
0.5529,0.054299999999999994,0.049400000000000006,0.34340000000000004,0.0,0.0,0.0,,,,,
0.6139386061393861,0.09049095090490952,0.21927807219278073,0.07629237076292371,0.0,0.0,0.0,,,,,
0.6011,0.0886,0.161,0.1493,0.0,0.0,0.0,,,,,
0.5887588758875888,0.08670867086708671,0.10511051105110511,0.21942194219421945,0.0,0.0,0.0,,,,,
0.5768423157684232,0.08499150084991501,0.05149485051494851,0.2866713328667133,0.0,0.0,0.0,,,,,
0.6295000000000001,0.12369999999999999,0.1686,0.0782,0.0,0.0,0.0,,,,,
0.616,0.121,0.11,0.153,0.0,0.0,0.0,,,,,
0.603060306030603,0.11841184118411842,0.05380538053805381,0.22472247224722472,0.0,0.0,0.0,,,,,
0.6459,0.1586,0.1153,0.0802,0.0,0.0,0.0,,,,,
0.6315999999999999,0.1551,0.0564,0.15689999999999998,0.0,0.0,0.0,,,,,
0.6361636163616362,0.0288028802880288,0.2621262126212621,0.07290729072907291,0.0,0.0,0.0,,,,,
0.611,0.0277,0.15109999999999998,0.2102,0.0,0.0,0.0,,,,,
0.6251374862513749,0.0566943305669433,0.10308969103089691,0.21507849215078492,0.0,0.0,0.0,,,,,
0.6128,0.0556,0.050499999999999996,0.2811,0.0,0.0,0.0,,,,,
0.6675332466753325,0.0907909209079092,0.1650834916508349,0.0765923407659234,0.0,0.0,0.0,,,,,
0.6535000000000001,0.08890000000000002,0.10770000000000002,0.14990000000000003,0.0,0.0,0.0,,,,,
0.64,0.087,0.0528,0.2202,0.0,0.0,0.0,,,,,
0.9653,0.0,0.0,0.0,0.0,0.0347,0.0,66.0,,,,
0.4742,0.1115,0.3361,0.0782,0.0,0.0,0.0,,,,,
0.4982,0.1065,0.32030000000000003,0.075,0.0,0.0,0.0,,,,,
0.5165483451654834,0.10228977102289771,0.30916908309169083,0.071992800719928,0.0,0.0,0.0,,,,,
0.5567,0.0942,0.2834,0.06570000000000001,0.0,0.0,0.0,,,,,
0.4416558344165583,0.1732826717328267,0.3127687231276872,0.07229277072292771,0.0,0.0,0.0,,,,,
0.4172,0.2184,0.2949,0.0695,0.0,0.0,0.0,,,,,
0.5188,0.0755,0.0,0.4057,0.0,0.0,0.0,,,,,
0.5253,0.1012,0.0,0.3735,0.0,0.0,0.0,,,,,
0.5287,0.11470000000000001,0.0,0.3566,0.0,0.0,0.0,,,,,
0.5513,0.2053,0.0,0.2434,0.0,0.0,0.0,,,,,
0.45584558455845586,0.12251225122512252,0.0,0.42164216421642164,0.0,0.0,0.0,,,,,
0.5202,0.1869,0.0,0.2929,0.0,0.0,0.0,,,,,
0.5434,0.2101,0.0,0.2465,0.0,0.0,0.0,,,,,
0.5495,0.2161,0.0,0.23440000000000003,0.0,0.0,0.0,,,,,
0.65,0.0,0.35,0.0,0.0,0.0,0.0,,2.680000066757202,,,
0.6,0.0,0.4,0.0,0.0,0.0,0.0,,2.789999961853028,,,
0.55,0.0,0.45,0.0,0.0,0.0,0.0,,2.8499999046325684,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.200000047683716,6e-07,,
0.4429,0.0,0.5571,0.0,0.0,0.0,0.0,,,,,
0.49979999999999997,0.0,0.5002,0.0,0.0,0.0,0.0,,,,,
0.5428999999999999,0.0,0.4571,0.0,0.0,0.0,0.0,,,,,
0.5832999999999999,0.0,0.4167,0.0,0.0,0.0,0.0,,,,,
0.6138,0.0,0.3862,0.0,0.0,0.0,0.0,,,,,
0.49119999999999997,0.0,0.0,0.5088,0.0,0.0,0.0,,,,,
0.5225,0.0,0.0,0.4775,0.0,0.0,0.0,,,,,
0.5439,0.0,0.0,0.4561,0.0,0.0,0.0,,,,,
0.5329999999999999,0.0,0.467,0.0,0.0,0.0,0.0,,,,,
0.483,0.0,0.517,0.0,0.0,0.0,0.0,,,,,
0.414,0.0,0.586,0.0,0.0,0.0,0.0,,,,,
0.385,0.0,0.615,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
0.02,0.0,0.0,0.0,0.0,0.98,0.0,,,,,
0.6934,0.1524,0.0,0.1542,0.0,0.0,0.0,,,,,
